0.484148,-0.000787376,0.157415,-0.0873178,0.00168534,-0.129662,0.135768,0.115453,-0.195092,0.117082
0.415919,0.00083168,0.152111,-0.108187,-0.00170022,-0.028995,0.114454,0.111743,-0.0952394,0.124784
0.376628,-0.000496493,0.146477,-0.101882,-0.00143694,-0.0462701,0.0926137,0.104368,-0.08773,0.132921
0.299229,0.000772871,0.147278,-0.140743,7.65026e-05,-0.0498077,0.182469,0.162928,0.0394508,0.0713912
0.247545,-0.000825985,0.08971,-0.147515,0.00104757,0.0696518,0.459146,0.187851,0.0635577,0.0458237
0.2824,-0.000825771,0.140571,-0.139921,-0.00123157,0.10841,0.462821,0.209426,0.15541,-0.200046
0.226517,-0.0012151,0.072497,-0.0976127,-0.00137704,0.084925,0.437239,0.217722,0.516844,-0.246893
0.213469,0.0011835,0.107768,-0.0466932,0.000293133,0.0400781,0.314207,0.248279,0.227164,-0.169507
0.128509,0.000435331,0.0792652,-0.0528081,0.00143895,0.0222304,0.317628,0.218469,0.120572,-0.189771
0.12935,-0.000585028,-0.0043728,-0.127729,0.00165751,-0.029,0.302864,0.370576,-0.0652538,-0.153473
0.113786,-1.2465e-05,-0.0155909,-0.0532495,-0.00116056,-0.0396222,0.21836,0.305703,-0.0822207,-0.111148
0.152766,-0.000950688,-0.0591678,-0.0283581,0.000241303,-0.0318037,0.25389,0.32543,-0.079147,-0.0570043
0.187923,-0.00106264,-0.19069,-0.0422081,1.06964e-05,-0.0710943,0.206693,0.398519,-0.0460162,-0.00500488
0.148556,-0.00119168,-0.162179,0.0276649,0.00132142,-0.128973,0.202681,0.476158,-0.169608,0.0159855
0.169273,-0.000680384,-0.0970537,0.032956,0.000408988,-0.121977,0.207809,0.402547,-0.164055,0.018998
0.116796,0.00144517,-0.0422979,0.148654,-0.00145013,-0.203497,0.27576,0.411676,-0.176906,0.0208587
0.0316906,-0.000582427,-0.0671418,0.161262,0.00150473,-0.130435,0.223441,0.381148,-0.178707,0.0160417
0.0100771,0.00157945,-0.124167,0.275038,-0.00064313,-0.184567,0.176857,0.326293,-0.226598,0.00549516
-0.0677194,-0.000137417,-0.0267163,0.263539,-0.00110245,-0.127718,0.201916,0.292862,-0.108265,0.0146083
-0.189435,-0.00118369,-0.0181243,0.240879,-0.00025345,-0.0700348,0.202412,0.296004,-0.125392,0.0144576
-0.232612,0.000140739,-0.0753526,0.309534,-0.0010709,-0.0633313,0.1642,0.270299,-0.134703,-0.00375835
-0.201607,-0.000591576,-0.0801768,0.330274,-0.00134545,-0.0293191,0.209531,0.364229,0.0194222,-0.0234933
-0.051585,-0.00136206,-0.168793,0.340694,-0.000716905,0.0486758,0.255135,0.340436,-0.0738443,0.0723291
0.133965,0.000686756,-0.22639,0.248135,-1.38593e-05,0.112417,0.28662,0.331948,-0.175493,0.0608556
0.154681,-0.000265683,-0.227236,0.153954,-0.000990767,0.104716,0.379579,0.323151,-0.164241,0.0631767
0.136523,-0.000888433,-0.22514,0.121232,-0.000207304,0.116161,0.365743,0.277261,-0.144845,0.0597453
0.126488,-0.000483079,-0.0644479,0.161928,-0.000277645,0.211122,0.285717,0.1965,-0.142943,0.0640007
0.178085,0.00161551,-0.0894022,0.178773,-0.000962338,0.220713,0.120343,0.222463,-0.153017,0.151019
0.202542,-0.000561844,-0.0661856,0.162518,-0.000449206,0.245657,0.339195,0.257542,-0.172146,0.16567
0.195307,0.000283782,0.0673054,0.163383,0.000414888,0.226039,0.255434,0.279861,-0.218526,-0.240658
0.25252,-0.00140583,-0.028636,0.184031,-0.00137517,0.18251,0.260701,0.281267,-0.114772,-0.0212809
0.327379,0.000699467,0.0985305,0.174668,-0.00155902,0.0887187,0.217851,0.303923,-0.112742,-0.0455109
0.25287,0.000466971,0.110434,0.0168055,0.00041731,0.0496021,0.158602,0.174155,-0.22184,-0.0178738
0.205664,0.000565168,0.131791,-0.114017,-0.001257,0.0305765,0.149025,0.185287,-0.146013,-0.00801455
0.224374,-6.67268e-05,0.148044,-0.163999,-0.00155344,0.0383445,0.0990821,0.197554,-0.0541995,0.0881216
0.242892,-0.00111169,0.146394,-0.0870079,-0.00089925,-0.0101333,0.111684,0.0900663,-0.10641,-0.12486
0.238726,0.000160662,0.180769,-0.122596,-0.00152773,0.110899,0.120376,0.166381,-0.0214381,-0.0443708
0.124651,8.14457e-05,0.119788,-0.216266,-4.80606e-05,0.180055,0.284691,0.256737,-0.130206,-0.103889
0.262367,-0.000785374,0.134146,-0.146796,-0.000903264,-0.0788163,0.236692,0.256884,-0.143928,-0.121991
0.397437,0.000961643,0.131025,-0.0970574,-0.00122547,-0.159634,0.183336,0.310904,-0.207621,0.0139037
0.228918,0.00105764,0.0167443,-0.253732,0.00075214,-0.0159875,0.276373,0.187208,-0.131337,-0.0559191
0.14629,0.00136023,0.068261,-0.13454,0.00172828,0.0845972,0.287689,0.156539,0.0324644,-0.0368512
0.404496,0.000202425,0.114877,-0.149138,-2.78203e-05,0.0815582,0.286279,0.100636,-0.0933695,-0.0348241
0.464133,0.00153002,0.093655,-0.182903,0.000597774,0.0580569,0.260194,0.104424,0.0489682,-0.0398694
0.452978,0.000442433,0.103248,-0.176732,0.000481894,0.0470187,0.36277,0.184976,0.00349802,-0.0496161
0.462249,-0.000214001,0.130469,0.046541,-0.00076599,0.139217,0.339052,0.179043,0.502384,-0.122773
0.295352,0.00120063,0.049714,0.0238778,0.000456945,-0.00591131,0.449307,0.188019,0.194605,-0.184332
0.163511,-0.000938009,-0.0674951,0.0145402,-0.000131555,-0.0218827,0.394538,0.174167,-0.052774,-0.107422
0.0464587,0.000713621,-0.0334376,0.0561087,-0.000383945,-0.00880439,0.374038,0.14447,-0.0607165,-0.110944
0.0364477,0.000496697,-0.154144,0.0958625,-0.000549432,0.00866792,0.122555,0.110221,-0.0498026,-0.128517
0.243173,-0.00111995,-0.166078,-0.0337556,4.08487e-05,-0.0376214,0.190732,0.106904,-0.11797,-0.175299
0.268278,0.00089692,-0.208029,-0.00253119,-0.0016502,-0.0313049,0.187935,0.152479,-0.112615,-0.107867
0.282333,0.000970323,-0.0342947,-0.0033095,0.00114743,-0.0361647,0.165487,0.168141,-0.11079,0.220979
0.242534,0.00144077,-0.00284876,0.247183,0.00160252,-0.0858606,0.16216,0.381366,-0.0509903,0.108988
0.25958,-0.000425909,-0.0166731,0.13395,-0.00150671,-0.138786,0.13249,0.439457,-0.044411,0.396725
0.0636382,-0.000543561,0.00442148,0.00745931,-0.000108448,-0.153376,0.12613,0.421771,-0.182502,0.376632
-0.0390024,0.000703466,-0.103612,0.351942,-0.000757321,-0.148097,0.0969554,0.429862,-0.13953,0.102432
-0.0323008,0.000345814,0.101337,0.339165,-0.000585785,-0.0793962,0.184127,0.41805,-0.113866,0.100988
-0.108553,-0.000990479,0.048882,0.22616,0.00115479,-0.0346138,0.207049,0.387525,-0.0590015,0.0162146
-0.109262,-0.00064952,0.0577509,0.191472,0.00100247,0.0503147,0.187109,0.25659,-0.0834062,-0.0670062
-0.12155,-0.000132231,0.0852199,0.17127,0.000332961,0.0160551,0.184949,0.262934,-0.0522498,-0.1129
0.0985331,-0.00155277,0.00756304,0.00621167,-0.000354064,0.0298697,0.118416,0.210357,-0.000248232,-0.133727
0.0855705,0.000590075,0.0284098,0.142008,-0.00155157,-0.0022056,0.109767,0.208467,-0.126377,-0.126562
0.0589524,-0.00149682,0.0617316,0.14018,0.000406457,0.069335,0.103789,0.188173,-0.126148,-0.164418
0.129931,-0.00157832,0.0536692,0.139609,-0.000801524,0.0753773,0.230811,0.124941,-0.218418,-0.150706
0.0947885,0.00105923,-0.0393014,0.143699,-0.000967334,0.0577576,0.136285,0.115493,-0.206586,-0.200453
0.0898195,-0.000517285,-0.0178031,0.0352288,-0.000258354,0.0433472,0.133851,0.159506,-0.201683,-0.236904
0.0858193,-0.00148975,0.206928,0.0742029,-0.00111506,0.0306011,0.0879599,0.14456,-0.250323,-0.20514
0.386599,0.000500821,0.201744,0.080548,-0.00104818,0.0257524,0.116341,0.165577,-0.196303,-0.149655
0.35572,-0.00143603,0.187125,0.068465,0.00104831,0.0802584,0.134221,0.147176,-0.16823,-0.161647
0.327212,-0.00144212,0.170008,0.103728,0.000284693,0.114114,0.112505,0.188996,-0.153306,-0.202854
0.311432,0.00104053,0.196312,-0.0429559,-0.000615516,0.0966841,0.134577,0.142803,-0.205674,-0.223991
0.374671,0.00120736,0.192964,-0.048883,0.000229303,0.185005,0.155969,0.134429,-0.213311,-0.160777
0.398681,0.000900942,0.160585,-0.0329682,-0.00142044,0.156204,0.179996,0.209378,-0.158483,-0.157647
0.340351,-0.000420827,0.102047,-0.0255595,0.00105779,0.14783,0.18875,0.151415,-0.212045,-0.146977
0.372438,0.0002804,0.102158,-0.0401448,0.00162572,0.0119161,0.16549,0.178849,-0.21187,-0.0599984
0.503298,-0.00110942,0.142757,-0.201292,-0.000184234,0.026496,0.179385,0.125521,-0.101813,-0.086069
0.487139,-0.000436895,0.0975151,-0.217296,-0.00170201,0.252478,0.22863,0.139487,-0.0200958,-0.0657381
0.36735,0.000138151,0.101603,-0.256749,0.00171503,0.228982,0.226842,0.0944714,-0.0386457,-0.12773
0.358778,6.0958e-05,0.139538,-0.235327,0.00117409,0.248142,0.190318,0.143133,0.128557,-0.149651
0.360045,-0.000753096,0.050023,-0.295622,-9.81173e-05,0.245348,0.223923,0.193098,0.130802,-0.207267
0.16843,9.46128e-06,-0.0151399,0.39309,-0.00108138,0.114174,0.17917,0.178289,0.148483,-0.0279353
0.25634,0.000819479,-0.0587191,0.125064,0.00108696,0.160213,0.220865,0.139617,-0.0564689,0.02805
0.191711,-0.0011852,-0.131993,0.218375,-0.000660258,0.108766,0.174587,0.208046,-0.0746586,0.0273822
-0.0121954,-0.000971448,-0.141026,0.328785,0.000720906,0.102553,0.211629,0.204094,-0.0267052,-0.000160473
0.105071,-0.000870894,-0.177848,0.296843,-0.000197092,0.0879397,0.298798,0.263913,-0.0446839,-0.0497759
0.0864072,0.00107877,-0.189689,0.21109,0.00121531,0.0712068,0.224655,0.845127,-0.0877547,-0.126585
0.0809098,0.000438073,-0.221132,0.150398,-0.00100855,0.0664626,0.274722,0.709838,-0.123962,-0.160152
0.0796199,7.60018e-05,-0.124941,0.154456,-0.000232533,0.065942,0.247024,0.676732,-0.13705,-0.155474
-0.024547,-0.00102743,0.092401,0.0343614,0.000952575,0.0243121,0.184978,0.617568,-0.172265,-0.0580321
-0.126805,0.000836466,-0.0760043,-0.0247188,0.000367038,0.0238595,0.132479,0.214956,-0.0528515,0.00949664
-0.133499,-0.00127514,-0.0655174,0.160998,-9.13424e-05,0.04069,0.0907109,0.214065,-0.0268323,0.0099326
-0.114275,0.00100335,-0.00328986,0.142061,0.001508,0.00721939,0.124572,0.0900607,-0.000774299,-0.0341713
-0.33882,0.00038057,-0.0984838,0.199287,0.000611841,-0.0914829,0.1943,0.105653,-0.159553,-0.0587487
-0.343861,0.000373861,-0.0551309,0.178754,-0.00089095,-0.115788,0.214431,0.233493,-0.0454525,-0.0718792
-0.213301,-0.000951407,-0.0593273,0.179424,0.00130766,-0.184082,0.192213,0.253323,-0.0495852,-0.0834222
-0.690003,-0.000702459,-0.0991864,0.180174,0.001552,-0.1756,0.240671,0.252289,-0.0323032,-0.100644
-0.156781,0.000460481,-0.191229,0.219271,0.000209929,-0.149615,0.279448,0.358219,0.0390897,-0.00730797
-0.195729,0.000930135,-0.191655,0.265327,-0.00129773,-0.0858875,0.279948,0.357397,-0.0132455,-0.0217519
-0.453116,-0.00169309,-0.215344,0.33317,0.00091459,-0.169886,0.182364,0.175466,-0.0388404,-0.0903318
-0.452555,2.11618e-05,-0.174065,0.317794,-0.000295387,-0.15647,0.157169,0.197664,-0.083746,-0.0299895
-0.427646,-0.0016236,-0.194734,0.27468,0.00057667,-0.113495,0.14377,0.244558,-0.0862633,0.0272075
-0.439427,0.00163222,-0.200265,0.258536,-0.00102525,-0.0875472,0.12707,0.338008,-0.081541,-0.110697
-0.052078,0.00167563,-0.133359,0.24391,0.000679757,-0.067698,0.324862,0.271522,-0.0557123,-0.0792881
0.0380106,-0.00168339,-0.143877,-0.0408035,-0.000220491,0.0837286,0.12196,0.200728,-0.0443981,-0.131287
0.123303,-0.000105599,-0.176869,-0.468858,-0.00117654,0.0647641,0.132396,0.171248,-0.0729787,-0.137088
0.230308,-0.0012545,-0.212778,-0.409143,-0.000828715,0.111746,0.120577,0.14417,-0.0244043,-0.164063
0.252984,0.000215891,-0.243266,-0.307442,0.00140494,0.0896128,0.170663,0.218237,-0.00569555,-0.150245
0.202459,-0.000791393,-0.23207,-0.336229,0.000506295,0.0999688,0.17164,0.186766,0.043906,-0.199299
0.244704,-0.000399328,-0.238803,-0.287373,-0.00132388,0.109666,0.161567,0.163589,0.0461608,-0.175515
0.270928,0.00060772,-0.180641,-0.266487,-0.000439479,0.109777,0.145282,0.202187,0.0246894,-0.197879
0.26359,0.00153138,-0.089785,-0.33183,0.00171389,0.0934314,0.185187,0.205034,-0.0545877,-0.217658
0.230818,-0.000330737,-0.0594473,-0.158548,0.000226042,0.186133,0.13711,0.400156,-0.0563432,-0.188145
0.198453,-0.0011762,-0.00092056,-0.05138,0.000665312,0.200359,0.19115,0.372709,-0.0564512,-0.197396
0.311331,-0.00138521,-0.0259328,-0.0614922,-0.00131097,0.0846263,0.293198,0.31433,-0.0825102,-0.119881
0.26298,0.000256149,-0.014051,-0.0395691,0.000488483,0.0766369,0.358971,0.234217,-0.0537154,-0.122679
0.359922,-0.00104568,0.0894626,-0.250139,0.00111562,0.0980745,0.188121,0.201982,-0.246682,-0.209843
0.401525,-0.00133307,0.136673,-0.32545,-0.00123911,0.187643,0.159739,0.205726,-0.081471,0.0289715
0.395543,-0.00137351,0.14404,-0.270386,6.29693e-06,0.178911,0.158611,0.126455,-0.226985,0.0479878
0.381616,0.000178899,0.0965134,-0.377693,-0.000883007,0.172664,0.173549,0.12542,-0.223622,0.0423986
0.375652,0.00104619,0.0948225,-0.397601,-0.00137579,0.161351,0.227595,0.0989689,-0.0963941,-0.0309805
0.303865,0.00100294,0.0983338,-0.301581,-0.000231791,0.192452,0.265735,0.113508,0.0561436,-0.0343551
0.291455,0.00152947,0.105828,-0.301685,-5.68358e-05,0.18338,0.261742,0.140444,0.0164,-0.0646876
0.278788,-0.000563821,0.159076,-0.269175,-0.000825518,0.204217,0.211688,0.13469,0.00582922,-0.0120467
0.243732,0.00127462,0.0427183,-0.215745,0.000710831,0.157418,0.132155,0.122957,-0.0304014,0.0354699
0.142705,-2.24306e-05,-0.0640679,-0.227649,-0.000446334,0.155988,0.112732,0.11871,-0.0409503,0.00159791
0.0855211,-0.000817214,0.0123209,-0.12631,-0.000951095,0.237893,0.168582,0.141524,0.0367587,-0.0143936
0.0619581,0.00164606,-0.180769,-0.0758239,-0.000257994,0.238102,0.223063,0.320672,-0.0455346,-0.037209
0.0323417,0.00159865,-0.115847,0.00374511,-0.000889923,0.229876,0.218207,0.281837,-0.213903,0.0216519
0.0320546,0.000656888,-0.208635,0.0231789,0.00133522,-0.0176138,0.230396,0.308839,-0.0748702,-0.0995587
0.0123762,0.000286994,-0.208605,0.0704302,-0.00041076,0.144967,0.204999,0.417877,-0.0558043,-0.133483
0.0469156,-0.000616492,-0.231208,0.183125,0.000490846,0.0946027,0.177826,0.213582,-0.0479246,-0.212749
0.0411222,0.00118388,-0.217872,0.270955,-0.00147597,0.0405711,0.217191,0.27467,-0.082149,-0.233206
0.036456,0.000195986,-0.216406,0.233396,-0.00153141,0.0700963,0.343423,0.290485,-0.115042,-0.204858
-0.0973133,-0.000501067,-0.246898,0.335799,0.000731236,-0.019291,0.289971,0.314449,-0.109714,-0.260117
-0.0757282,-0.000541296,-0.195079,0.259014,-6.47633e-05,-0.118051,0.312787,0.392619,-0.0669513,-0.168068
-0.0137894,0.00036971,-0.0200499,0.236843,-0.000105527,-0.113692,0.282289,0.426057,-0.06948,-0.116083
0.0150839,0.000774903,-0.0226084,0.162079,-0.000337107,-0.128451,0.260384,0.339545,-0.054133,-0.0491244
-0.0126669,-0.0011093,-0.112128,0.135564,0.00110764,-0.0725126,0.223799,0.354278,-0.0565116,-0.0367734
-0.0835634,-0.000662089,-0.0979464,0.140038,0.000740113,-0.0745559,0.162824,0.356396,-0.0126108,-0.0708082
-0.121332,0.00138292,-0.115179,0.109206,0.000477335,-0.0924659,0.15851,0.32152,-0.0391851,0.0725569
-0.190529,-0.00157907,-0.144271,0.241516,2.10696e-05,0.0685941,0.197692,0.286027,-0.0428939,-0.0077663
-0.33018,0.00155852,-0.142111,0.257658,-0.000144456,-0.0314685,0.190647,0.317618,-0.0396701,-0.0671957
-0.329135,-0.00110155,-0.130439,0.25586,0.00118102,-0.0443113,0.165904,0.32329,-0.069874,-0.0505444
-0.350475,-0.000564655,-0.169988,0.302465,0.000985217,-0.0605474,0.174932,0.35216,-0.113829,0.0882743
-0.326008,0.00163139,-0.204873,0.239054,-0.00093756,-0.0429624,0.166005,0.330061,-0.114027,0.027934
-0.527341,-0.000718387,-0.167091,0.22544,-0.00119746,0.00501741,0.223299,0.15144,-0.158698,0.00930083
0.0217277,0.000507111,-0.163017,0.144405,0.00166245,0.0250059,0.211062,0.186478,-0.188682,-0.0100812
0.0121268,0.000996587,-0.09765,0.140945,-0.00101522,-0.0464063,0.17556,0.18269,-0.141411,-0.0303229
0.027349,-0.00099928,-0.104097,0.142436,0.000941363,0.00568557,0.230212,0.185936,0.182659,-0.0968388
0.0999601,-0.00167074,-0.123466,0.141708,-0.000968788,0.17039,0.202435,0.122222,0.0145722,-0.179955
0.102496,-0.000379704,-0.123532,0.0196319,-0.00109505,0.183155,0.242495,0.10581,0.00399337,-0.133252
0.112238,0.000439077,-0.134564,0.0394365,-0.000849622,0.252228,0.308367,0.145102,-0.000943229,-0.200605
0.124955,-0.000163609,-0.190595,-0.0115176,0.000494486,0.195011,0.319392,0.135154,-0.0265321,-0.228237
0.216433,0.000370587,0.245019,-0.0752611,-0.000149096,0.0638101,0.187763,0.177997,-0.12881,-0.0173905
0.092793,0.000688648,0.127609,0.00455833,-0.000714394,-0.00680265,0.0956321,0.176499,-0.132802,-0.0319231
0.144077,-0.000851351,-0.0145829,-0.00412652,-5.13454e-05,0.015252,0.102198,0.162911,-0.167703,-0.0631057
0.184504,-0.000542313,0.157775,-0.0478009,0.00127939,0.00488353,0.132791,0.136688,-0.163605,-0.0491273
0.192735,0.000163434,0.151631,-0.0507889,-0.00118159,0.0225366,0.0902186,0.145943,-0.16452,-0.0707187
0.267095,0.000148129,0.10636,-0.110212,-0.000707335,0.0388079,0.10037,0.163078,-0.169902,-0.0928586
0.239494,0.000281706,0.124948,-0.0909229,-0.00139168,0.0499222,0.10877,0.180942,-0.149554,-0.0991979
0.290904,-0.000569901,0.15095,-0.142406,0.00146529,0.0715336,0.140835,0.158661,-0.154104,-0.11727
0.367655,-0.00022898,0.140057,-0.156634,-0.000127891,0.0865385,0.129675,0.190236,-0.15411,-0.12549
0.372639,-0.000277976,0.131392,-0.171825,0.000344833,0.0658622,0.127083,0.187737,-0.160033,-0.111633
0.362662,-0.00051464,0.142846,-0.146125,0.000483926,0.103183,0.13305,0.223834,-0.11611,-0.102759
0.423749,0.000651792,0.154095,-0.170882,0.000183217,0.120962,0.171056,0.211108,-0.194275,-0.132212
0.301095,0.000591313,0.165612,-0.198081,0.000410174,0.0389552,0.131035,0.231291,-0.129268,-0.0986464
0.393144,-0.000591445,0.0975048,-0.182353,0.00142216,0.0643454,0.210137,0.121142,-0.195092,-0.146597
0.430321,0.00108289,0.114529,-0.206379,-0.000368746,0.160243,0.332397,0.238893,0.0907784,-0.153276
0.445904,-0.00011881,0.0963888,-0.164781,-0.00121314,0.18976,0.309315,0.212434,0.00741332,-0.101651
-0.206705,0.000375942,-0.12605,0.00770521,0.00123518,0.210154,0.252868,0.309834,-0.0745566,-0.0862485
-0.204144,-0.000256799,-0.192568,-0.0106356,0.000787742,0.151805,0.247881,0.324741,-0.103371,-0.107944
-0.0702715,-0.000553685,-0.168337,0.0130304,0.00150677,0.179907,0.227509,0.278138,-0.115385,-0.106614
-0.0497659,0.000874729,-0.123822,0.102661,-0.00131611,0.15596,0.307853,0.37936,-0.0642678,-0.00996864
-0.031579,-0.000512881,-0.119246,0.0893666,-0.000742724,0.11038,0.30745,0.345607,-0.0340182,-0.0561129
-0.0844819,0.00133713,-0.202824,0.0624264,-0.00116578,0.139412,0.347642,0.521383,-0.0796389,-0.167586
-0.0839382,0.00110033,-0.241164,0.0409254,-0.000629749,0.133682,0.128305,0.31766,-0.119131,-0.238719
-0.0886752,-0.000315549,-0.21862,0.112796,-0.000735773,0.0535646,0.202627,0.343684,-0.126213,-0.240584
-0.0556999,0.000681581,-0.16873,0.128845,9.47213e-05,0.0203868,0.20349,0.333895,-0.131513,-0.152842
0.14163,0.00148141,0.0489427,0.129792,0.00168227,0.00396411,0.297197,0.546902,-0.173253,-0.145077
0.08752,0.00155794,0.0154538,0.151777,0.00102595,-0.00991229,0.288883,0.517905,-0.136936,-0.0983547
-0.0328887,0.000567935,-0.0500266,0.160464,-0.000710021,-0.09759,0.216114,0.44544,-0.0653923,-0.0750994
0.00708274,0.00165232,-0.0534114,0.137414,-0.000796442,-0.0764916,0.189969,0.396088,-0.0512987,-0.0984719
-0.0193168,-0.000785254,-0.137735,0.188947,-2.8006e-05,-0.0553934,0.23793,0.37967,-0.0520495,-0.140815
-0.0750171,-4.59654e-06,-0.106331,0.208399,-0.000269859,-0.0769777,0.238089,0.334038,-0.16512,-0.0499825
-0.120667,-0.000389885,-0.145053,0.26671,0.00129743,-0.0749378,0.156284,0.286678,-0.10715,-0.0981981
-0.166855,-0.000631591,-0.177762,0.369137,-0.000362776,-0.14669,0.152547,0.311319,-0.112793,-0.0649284
-0.277893,0.000853358,-0.129533,0.42408,0.00162891,-0.215265,0.107871,0.215656,-0.111172,-0.0177234
-0.161969,9.81445e-06,-0.0945368,0.450627,-0.0017146,-0.147624,0.139721,0.332183,-0.0619291,0.0314098
-0.248931,-0.000125009,-0.237488,0.364878,0.00148808,-0.140503,0.159978,0.325993,-0.0287945,0.0578811
-0.37129,0.00157074,-0.25705,0.281877,0.000580025,0.0778914,0.112276,0.328048,0.0489725,0.135847
